postId,a1,a2,b1,b2,c1,c2,processed,found,missed
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13030,9,8,7,5,2,3,162,34,128
13033,9,4,4,1,1,1,96,20,76
13034,13,9,5,5,0,3,144,35,109
13035,12,10,5,2,3,1,108,33,75
13036,42,34,38,26,18,24,672,182,490
0,0,0,0,0,0,0,0,0,0
13078,8,8,6,10,2,2,120,36,84
13079,12,11,7,5,3,2,120,40,80
13082,6,6,7,6,4,0,102,29,73
13083,8,9,6,6,4,2,114,35,79
13085,10,11,5,5,3,0,126,34,92
0,0,0,0,0,0,0,0,0,0
13098,173,164,121,88,58,39,2472,643,1829
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13132,1469,1198,864,624,418,229,15906,4802,11104
13139,12,10,6,5,2,3,108,38,70
13140,5,4,5,2,1,2,72,19,53
13146,13,9,6,2,1,1,138,32,106
13148,6,9,10,7,4,0,138,36,102
13151,52,58,30,30,18,11,612,199,413
13155,1,2,2,2,1,0,24,8,16
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13162,13,10,8,4,2,3,138,40,98
13165,5,3,4,2,3,2,66,19,47
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13215,8,8,5,4,3,3,120,31,89
13216,7,8,6,6,4,1,108,32,76
13217,3,3,2,2,2,0,48,12,36
13218,8,9,3,7,3,1,114,31,83
13227,4,2,0,0,0,0,72,6,66
13243,10,11,5,2,1,2,96,31,65
13251,4,4,2,2,1,2,66,15,51
13252,4,4,2,2,1,2,66,15,51
13255,1,2,2,1,0,2,36,8,28
13260,12,12,8,6,7,2,114,47,67
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13274,13,9,7,5,0,1,120,35,85
13275,5,5,3,2,1,0,66,16,50
13276,4,5,6,2,2,1,72,20,52
13278,5,6,4,2,1,1,72,19,53
13279,7,8,7,3,1,1,102,27,75
13280,7,7,2,1,1,2,96,20,76
13281,9,9,6,6,3,1,102,34,68
0,0,0,0,0,0,0,0,0,0
13288,49,38,13,15,13,4,558,132,426
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13339,15,14,6,5,3,1,156,44,112
13340,9,9,5,4,2,0,66,29,37
13341,18,18,8,6,6,0,156,56,100
13359,11,5,6,3,3,3,114,31,83
0,0,0,0,0,0,0,0,0,0
13364,14,12,8,6,1,4,114,45,69
13365,8,6,9,6,6,3,138,38,100
13367,84,71,49,33,25,24,1140,286,854
13372,8,9,8,7,5,2,114,39,75
13373,8,9,8,7,5,2,114,39,75
13374,2,3,2,2,2,1,48,12,36
13375,4,6,3,2,1,1,54,17,37
13376,8,7,4,3,2,2,90,26,64
13377,8,6,2,1,1,1,72,19,53
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13398,8,5,4,4,1,0,90,22,68
13402,4,6,5,4,1,4,60,24,36
13408,5,5,5,4,4,0,84,23,61
0,0,0,0,0,0,0,0,0,0
13414,5,5,3,2,1,1,72,17,55
13415,10,7,4,4,2,3,108,30,78
13416,9,8,6,5,4,2,90,34,56
13417,3,4,3,2,0,1,36,13,23
0,0,0,0,0,0,0,0,0,0
13441,11,10,9,5,3,1,102,39,63
13445,6,8,9,7,6,3,120,39,81
13446,5,5,1,0,1,0,60,12,48
13447,5,6,4,3,1,1,78,20,58
13478,4,4,1,0,0,1,36,10,26
13479,4,3,1,1,1,0,48,10,38
13480,4,2,1,1,0,0,36,8,28
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13489,7,2,2,2,1,1,48,15,33
13490,11,7,7,4,4,1,102,34,68
13491,2,3,3,1,1,1,36,11,25
13493,9,8,4,4,2,1,72,28,44
13494,2,2,2,1,0,1,30,8,22
13496,1,2,3,2,0,0,36,8,28
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13515,166,102,87,59,32,23,1758,469,1289
13521,7,5,2,4,4,0,78,22,56
13522,9,8,3,2,1,2,108,25,83
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13538,11,8,6,5,2,2,96,34,62
13539,11,6,4,3,2,1,78,27,51
13540,20,9,15,7,4,1,156,56,100
13542,10,9,7,5,3,3,90,37,53
13543,10,9,7,5,3,3,90,37,53
0,0,0,0,0,0,0,0,0,0
13546,147,132,102,64,41,33,1614,519,1095
0,0,0,0,0,0,0,0,0,0
13578,4,4,3,3,3,0,60,17,43
13580,6,6,1,2,2,1,60,18,42
13588,2,3,2,2,1,2,54,12,42
13591,5,4,2,0,0,0,54,11,43
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13640,4,6,5,3,2,1,72,21,51
13642,17,12,13,11,5,4,168,62,106
13643,7,5,4,2,1,2,84,21,63
13644,5,8,7,5,3,2,78,30,48
0,0,0,0,0,0,0,0,0,0
13655,5,4,5,4,2,1,72,21,51
13656,16,13,9,10,5,5,138,58,80
13658,10,7,9,4,4,2,96,36,60
13659,11,11,10,4,4,1,144,41,103
13660,194,157,98,63,45,47,2052,604,1448
13681,12,9,6,4,4,1,108,36,72
13684,3,3,3,2,1,1,54,13,41
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13691,2,5,2,2,2,1,72,14,58
13695,18,15,11,6,6,3,156,59,97
13698,9,13,9,5,3,3,114,42,72
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13718,9,8,5,2,2,1,90,27,63
13719,12,11,6,5,4,1,120,39,81
13733,7,5,3,2,1,1,72,19,53
13738,499,356,263,177,130,79,5328,1504,3824
13765,21,16,6,6,1,3,150,53,97
13766,9,8,6,3,4,4,90,34,56
13770,3,1,1,0,0,0,42,5,37
0,0,0,0,0,0,0,0,0,0
13789,1098,946,651,471,301,180,11826,3647,8179
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13806,1,3,1,2,0,1,48,8,40
13807,8,8,6,6,1,2,96,31,65
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13830,4,5,3,2,3,1,48,18,30
13831,10,7,5,6,2,2,114,32,82
13832,11,5,3,2,1,1,102,23,79
13833,9,8,4,4,2,3,108,30,78
13834,5,4,2,1,0,2,66,14,52
13836,11,9,4,4,2,1,108,31,77
13838,10,9,4,4,2,2,96,31,65
13839,19,10,10,8,3,1,162,51,111
13842,181,134,91,67,32,30,1932,535,1397
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13874,11,10,6,4,2,1,114,34,80
13875,11,10,6,4,2,1,114,34,80
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13888,1,1,0,0,0,0,18,2,16
13889,5,5,4,3,0,2,60,19,41
13890,3,1,2,2,1,1,48,10,38
13912,5,4,2,3,2,1,66,17,49
13913,8,6,6,2,2,0,84,24,60
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13923,137,101,73,50,32,26,1410,419,991
13925,20,12,12,8,4,6,186,62,124
13927,7,5,5,1,1,0,84,19,65
13928,12,8,7,7,7,2,114,43,71
0,0,0,0,0,0,0,0,0,0
13944,227,225,169,121,81,55,2514,878,1636
13946,12,10,8,9,7,3,102,49,53
13947,12,10,8,9,7,3,102,49,53
13954,14,12,9,7,6,2,162,50,112
13956,12,8,5,2,5,0,96,32,64
13957,5,4,3,2,1,0,72,15,57
0,0,0,0,0,0,0,0,0,0
13965,7,4,3,2,3,1,78,20,58
13968,6,7,4,3,3,2,60,25,35
13969,10,7,8,5,2,4,108,36,72
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13975,11,13,7,6,2,7,138,46,92
13977,12,13,5,3,2,0,108,35,73
13979,10,9,8,7,3,3,126,40,86
13980,14,16,9,6,4,1,126,50,76
14007,879,736,477,332,198,139,9456,2761,6695
14013,574,521,354,298,211,112,6882,2070,4812
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14023,3,2,2,2,0,0,30,9,21
14038,212,207,134,100,66,53,2412,772,1640
14040,5,3,3,3,0,2,84,16,68
14042,11,11,10,8,5,2,162,47,115
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14054,9,5,8,3,2,0,102,27,75
14056,5,2,3,1,0,0,60,11,49
14067,9,8,6,3,3,2,90,31,59
0,0,0,0,0,0,0,0,0,0
14075,7,8,7,6,4,1,90,33,57
14076,7,8,7,6,4,1,90,33,57
14077,11,8,7,8,5,1,120,40,80
14078,8,7,5,5,4,3,84,32,52
14081,6,6,6,2,2,0,126,22,104
14082,206,167,138,91,71,36,2592,709,1883
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14092,238,179,124,76,54,35,2484,706,1778
14112,10,11,9,7,1,1,114,39,75
14113,15,13,8,4,2,5,138,47,91
14117,8,6,6,2,3,1,96,26,70
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14129,2,2,1,1,2,0,36,8,28
14147,4,7,1,2,0,0,66,14,52
14149,7,6,3,4,1,2,78,23,55
14151,6,7,3,3,3,1,72,23,49
14153,8,7,4,3,1,0,78,23,55
14154,2,1,3,2,0,2,42,10,32
0,0,0,0,0,0,0,0,0,0
14172,64,58,46,36,20,13,792,237,555
0,0,0,0,0,0,0,0,0,0
14182,7,6,4,4,4,1,78,26,52
14184,20,16,9,9,4,2,168,60,108
0,0,0,0,0,0,0,0,0,0
14186,20,16,9,9,4,2,168,60,108
14197,4,6,4,4,0,4,66,22,44
14198,4,3,3,1,1,0,54,12,42
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14234,6,5,3,3,3,1,78,21,57
14236,18,15,9,6,4,2,150,54,96
14238,4,4,4,2,1,1,66,16,50
14239,4,4,4,2,1,1,66,16,50
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14254,9,10,8,8,5,1,126,41,85
14255,2,4,4,1,2,2,60,15,45
14256,6,4,2,3,1,1,102,17,85
0,0,0,0,0,0,0,0,0,0
14260,81,67,36,32,16,18,1074,250,824
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14268,3,3,2,1,0,0,36,9,27
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14296,11,7,2,2,0,1,90,23,67
14297,144,101,67,43,20,23,1854,398,1456
14299,2,2,2,1,0,1,30,8,22
14301,0,1,0,0,1,0,12,2,10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14314,10,7,8,7,5,3,96,40,56
14318,12,11,8,3,3,1,132,38,94
14319,8,5,3,1,0,3,90,20,70
14320,5,4,7,4,2,1,72,23,49
14341,10,9,5,6,2,2,108,34,74
14342,6,6,7,1,0,2,72,22,50
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14350,16,8,6,7,3,4,132,44,88
14353,12,9,5,4,3,0,138,33,105
14354,9,6,3,3,4,0,78,25,53
14355,8,7,5,6,4,4,120,34,86
14359,208,157,95,50,28,19,2328,557,1771
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14371,13,15,5,6,1,4,138,44,94
14374,2,5,5,5,2,1,66,20,46
14381,7,7,4,3,1,1,90,23,67
0,0,0,0,0,0,0,0,0,0
14402,4,3,3,2,3,1,36,16,20
14403,2,3,2,1,0,1,78,9,69
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14408,286,242,156,90,54,30,2970,858,2112
0,0,0,0,0,0,0,0,0,0
14418,7,8,7,4,3,0,102,29,73
14419,8,10,4,4,3,1,96,30,66
14420,6,10,4,5,4,0,66,29,37
14421,14,9,5,4,1,2,114,35,79
14422,12,11,5,2,2,1,90,33,57
14423,4,5,3,2,2,1,42,17,25
14426,173,155,96,76,40,37,2052,577,1475
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14477,12,7,3,2,0,3,114,27,87
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14488,6,4,5,4,0,1,48,20,28
14492,10,6,5,4,0,1,84,26,58
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14568,11,12,8,7,3,2,114,43,71
14569,8,7,5,4,2,1,78,27,51
14570,15,12,7,4,1,2,120,41,79
14571,2,3,4,3,2,2,48,16,32
14573,9,9,6,4,2,1,108,31,77
14575,4,3,3,2,2,3,42,17,25
14576,22,18,11,8,4,1,192,64,128
14577,18,14,8,3,5,2,150,50,100
14589,10,8,8,4,4,3,108,37,71
14590,3,3,4,2,2,1,54,15,39
14591,14,14,11,7,2,3,126,51,75
14597,65,50,37,38,26,4,900,220,680
14603,3,3,2,1,2,0,30,11,19
14605,5,5,3,4,4,0,54,21,33
14623,1192,972,744,521,322,198,13992,3949,10043
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14675,231,150,125,80,59,29,2328,674,1654
14677,7,8,7,5,3,3,78,33,45
14678,2,2,1,0,0,1,36,6,30
14680,4,3,4,2,1,0,54,14,40
14684,6,6,6,5,5,1,84,29,55
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14716,14,12,6,5,3,2,162,42,120
14718,9,12,10,5,5,3,108,44,64
0,0,0,0,0,0,0,0,0,0
14729,149,133,109,87,47,16,2004,541,1463
0,0,0,0,0,0,0,0,0,0
14739,15,14,11,7,0,1,168,48,120
14744,102,81,63,49,23,15,1278,333,945
14749,15,15,14,8,5,3,180,60,120
0,0,0,0,0,0,0,0,0,0
14760,10,9,5,5,2,3,96,34,62
14761,10,8,4,2,1,1,114,26,88
14762,9,7,7,4,5,1,84,33,51
14763,10,8,8,4,3,0,96,33,63
0,0,0,0,0,0,0,0,0,0
14789,7,6,4,3,3,1,54,24,30
14790,9,7,4,3,2,2,96,27,69
0,0,0,0,0,0,0,0,0,0
14795,5,4,3,4,1,1,60,18,42
14796,7,3,4,3,1,0,60,18,42
0,0,0,0,0,0,0,0,0,0
14801,5,7,6,5,3,0,90,26,64
0,0,0,0,0,0,0,0,0,0
14804,6,7,7,4,3,2,108,29,79
14811,9,7,4,3,1,2,120,26,94
14814,15,15,10,4,6,2,162,52,110
14815,14,16,12,9,4,2,156,57,99
14818,4,2,2,2,0,1,48,11,37
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14842,234,177,118,96,41,30,2634,696,1938
14844,4,5,3,2,2,1,60,17,43
14845,4,5,1,1,1,1,36,13,23
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14859,47,51,45,28,26,18,816,215,601
0,0,0,0,0,0,0,0,0,0
14865,6,8,3,2,2,3,84,24,60
0,0,0,0,0,0,0,0,0,0
14869,6,8,6,4,2,3,90,29,61
14870,5,3,3,3,2,2,66,18,48
14871,3,4,2,2,0,2,42,13,29
14872,13,10,6,5,2,1,108,37,71
14880,3,2,1,0,3,1,48,10,38
14889,1603,1310,934,689,425,253,18432,5214,13218
0,0,0,0,0,0,0,0,0,0
14898,276,260,173,132,85,60,3204,986,2218
0,0,0,0,0,0,0,0,0,0
14909,10,9,7,9,6,1,108,42,66
14913,15,14,10,8,8,2,132,57,75
0,0,0,0,0,0,0,0,0,0
14931,7,6,3,3,2,1,78,22,56
14932,3,1,1,0,0,0,36,5,31
14934,8,9,5,3,0,2,90,27,63
14935,5,6,4,1,2,1,66,19,47
14937,6,6,5,2,0,0,78,19,59
0,0,0,0,0,0,0,0,0,0
14953,6,3,3,4,2,0,72,18,54
14954,12,11,9,7,4,7,156,50,106
14955,12,11,9,7,4,7,156,50,106
0,0,0,0,0,0,0,0,0,0
14960,144,124,91,62,47,24,1830,492,1338
0,0,0,0,0,0,0,0,0,0
14966,8,7,6,2,2,2,84,27,57
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14981,1,2,1,1,1,1,24,7,17
14982,6,5,3,2,0,0,60,16,44
14983,6,5,3,4,3,1,60,22,38
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
15006,7,8,6,3,3,3,96,30,66
15010,5,4,4,2,2,0,54,17,37
15014,11,10,5,3,1,2,120,32,88
15037,9,10,9,3,3,3,102,37,65
15038,2,2,1,1,1,1,30,8,22
15044,8,12,6,4,4,1,90,35,55
15045,10,7,7,5,4,4,102,37,65
0,0,0,0,0,0,0,0,0,0
15053,227,181,118,82,48,30,2814,686,2128
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
15086,2,3,3,2,3,1,60,14,46
15093,10,14,10,9,3,3,150,49,101
15094,8,9,5,5,7,2,144,36,108
15095,6,7,4,3,2,0,78,22,56
15100,1554,1197,886,560,390,192,16044,4779,11265
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
15121,67,59,31,24,14,13,876,208,668
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
15131,14,14,9,6,6,3,192,52,140
15132,14,14,9,6,6,3,192,52,140
15133,4,3,5,3,1,2,54,18,36
15134,10,9,6,4,4,1,132,34,98
15136,11,11,9,9,2,1,120,43,77
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
15153,5,4,2,4,2,4,54,21,33
15157,8,6,2,5,2,2,72,25,47
15158,113,100,68,45,43,24,1710,393,1317
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
15168,2,2,2,1,1,1,30,9,21
0,0,0,0,0,0,0,0,0,0
15173,16,13,13,4,1,2,162,49,113
15174,11,12,16,8,8,1,156,56,100
0,0,0,0,0,0,0,0,0,0
15187,6,6,5,4,3,0,108,24,84
0,0,0,0,0,0,0,0,0,0
15199,188,186,130,103,60,52,2382,719,1663
15220,11,12,8,7,5,4,120,47,73
15222,4,2,3,1,1,2,48,13,35
15225,14,8,10,8,5,5,132,50,82
15226,13,13,10,9,7,0,174,52,122
